Node,X,Y
1654,328047,974447
1655,328058,974027
1656,328083,981125
1657,328111,831727
1658,328111,1153794
1659,328138,969486
1660,328158,972277
1661,328188,822350
1662,328191,934175
1663,328202,851722
1664,328219,926577
1665,328233,971702
1666,328266,830794
1667,328280,884763
1668,328311,857636
1669,328338,1097069
1670,328341,972286
1671,328344,852297
1672,328363,964747
1673,328383,1169730
1674,328386,866294
1675,328402,851833
1676,328405,836325
1677,328405,878875
1678,328422,1044027
1679,328438,971427
1680,328466,852100
1681,328475,1155686
1682,328491,1097586
1683,328502,810794
1684,328516,800366
1685,328519,1004652
1686,328544,799750
1687,328550,904055
1688,328563,973386
1689,328572,1169213
1690,328577,972544
1691,328597,846200
1692,328600,973636
1693,328666,824041
1694,328677,843305
1695,328686,851905
1696,328708,811097
1697,328713,939872
1698,328744,957652
1699,328763,877425
1700,328777,851833
1701,328794,1117566
1702,328808,971547
1703,328819,833325
1704,328833,816583
1705,328836,899713
1706,328847,1001261
1707,328880,843266
1708,328927,934483
1709,328936,960291
1710,328950,975455
1711,328961,1098269
1712,328997,854011
1713,328997,945561
1714,329013,922419
1715,329027,965636
1716,329050,806669
1717,329050,936966
1718,329063,908780
1719,329102,961352
1720,329155,867158
1721,329183,800222
1722,329191,916769
1723,329252,811875
1724,329263,968958
1725,329311,964594
1726,329327,843494
1727,329341,970777
1728,329344,972513
1729,329358,828116
1730,329372,871647
1731,329411,971338
1732,329438,859538
1733,329438,1033480
1734,329441,1025644
1735,329444,871386
1736,329452,998025
1737,329477,1127161
1738,329480,967294
1739,329536,968900
1740,329544,970147
1741,329572,952900
1742,329572,1057419
1743,329588,812366
1744,329594,1172644
1745,329597,867466
1746,329616,968288
1747,329619,931400
1748,329627,1170350
1749,329636,1018322
1750,329644,1028286
1751,329688,934505
1752,329700,899122
1753,329719,1107758
1754,329738,908244
1755,329750,817577
1756,329750,963322
1757,329761,965950
1758,329777,1059413
1759,329777,1115169
1760,329783,885700
1761,329786,1155294
1762,329808,800327
1763,329813,828102
1764,329836,845827
1765,329855,801100
1766,329875,1107702
1767,329911,1172702
1768,329922,890661
1769,329950,975425
1770,329952,949655
1771,329975,876300
1772,329983,946305
1773,330013,824113
1774,330038,972255
1775,330047,1107847
1776,330066,801555
1777,330077,813086
1778,330122,943652
1779,330136,927250
1780,330144,970966
1781,330150,966127
1782,330161,927241
1783,330183,801758
1784,330197,966986
1785,330202,1172019
1786,330308,850611
1787,330313,1113866
1788,330316,947216
1789,330341,839383
1790,330369,1172911
1791,330372,1156205
1792,330391,850313
1793,330394,921825
1794,330483,1166300
1795,330508,1092955
1796,330544,841558
1797,330569,1109100
1798,330572,915733
1799,330575,895875
1800,330605,954719
1801,330655,860533
1802,330655,962275
1803,330677,1093594
1804,330680,1173025
1805,330738,1060180
1806,330750,898544
1807,330766,1117386
1808,330786,868816
1809,330786,1093647
1810,330786,1166011
1811,330800,832322
1812,330847,972958
1813,330897,820158
1814,330916,970463
1815,330955,803155
1816,330980,936547
1817,331002,934608
1818,331005,868641
1819,331027,867536
1820,331030,966702
1821,331052,885608
1822,331075,923347
1823,331094,912619
1824,331130,900530
1825,331136,941641
1826,331150,1043263
1827,331180,871250
1828,331191,970252
1829,331191,1170855
1830,331211,971830
1831,331213,855663
1832,331236,890550
1833,331255,1155133
1834,331280,919611
1835,331283,1072522
1836,331294,881513
1837,331333,1002269
1838,331372,958391
1839,331386,1101244
1840,331408,919938
1841,331433,1171652
1842,331480,959511
1843,331486,941500
1844,331505,968233
1845,331511,853722
1846,331575,997333
1847,331575,1057736
1848,331580,1173497
1849,331611,983852
1850,331633,963597
1851,331650,970291
1852,331655,919413
1853,331666,1017933
1854,331688,908538
1855,331730,849150
1856,331730,862516
1857,331780,866072
1858,331786,991772
1859,331800,964977
1860,331805,947438
1861,331811,1022738
1862,331827,902227
1863,331841,904891
1864,331844,998933
1865,331886,952211
1866,331908,1013777
1867,331938,987383
1868,331958,800133
1869,331958,1173786
1870,331972,1043725
1871,331975,966150
1872,332000,1172416
1873,332030,946800
1874,332075,823919
1875,332075,926661
1876,332097,875691
1877,332100,847444
1878,332100,977544
1879,332144,804480
1880,332183,981583
1881,332183,1170333
1882,332280,917975
1883,332288,875772
1884,332333,825955
1885,332341,864836
1886,332341,975858
1887,332344,885822
1888,332347,848358
1889,332361,968008
1890,332377,915113
1891,332400,1155180
1892,332436,842288
1893,332441,868163
1894,332447,813588
1895,332466,842641
1896,332469,958997
1897,332480,1005733
1898,332511,808158
1899,332558,1163741
1900,332569,1033172
1901,332611,938852
1902,332613,972377
1903,332619,905922
1904,332652,842816
1905,332666,892908
1906,332669,932391
1907,332697,908797
1908,332736,858361
1909,332755,829763
1910,332775,850980
1911,332780,863550
1912,332858,965725
1913,332938,1110955
1914,332941,961944
1915,332944,839661
1916,332958,977986
1917,332961,868436
1918,332969,810350
1919,332975,914936
1920,333022,845538
1921,333041,969858
1922,333047,836833
1923,333061,1118405
1924,333088,854847
1925,333100,891727
1926,333105,857544
1927,333138,820969
1928,333158,926627
1929,333200,879027
1930,333208,902322
1931,333225,804138
1932,333225,811425
1933,333244,967841
1934,333266,833886
1935,333286,912816
1936,333288,925383
1937,333288,1056038
1938,333316,1056725
1939,333319,897411
1940,333327,943425
1941,333369,1022061
1942,333427,1183269
1943,333438,864380
1944,333452,1104525
1945,333458,841091
1946,333477,932097
1947,333486,806830
1948,333488,965483
1949,333505,847766
1950,333513,932955
1951,333527,1117883
1952,333536,905925
1953,333577,812708
1954,333583,935775
1955,333583,976944
1956,333625,951044
1957,333630,971736
1958,333647,927247
1959,333652,934950
1960,333702,1125830
1961,333705,960686
1962,333705,987525
1963,333708,1119622
1964,333733,956880
1965,333763,1172502
1966,333766,792947
1967,333783,880152
1968,333794,962472
1969,333805,847997
1970,333869,842830
1971,333941,1045225
1972,333941,1107858
1973,333944,803475
1974,333963,969602
1975,333966,845958
1976,333991,1108680
1977,334016,869544
1978,334025,814202
1979,334052,908975
1980,334069,826622
1981,334100,910616
1982,334111,930694
1983,334111,1108419
1984,334130,823852
1985,334144,823127
1986,334147,1119086
1987,334150,1115488
1988,334152,886438
1989,334180,998186
1990,334208,821622
1991,334213,816858
1992,334213,965769
1993,334222,1118219
1994,334247,959461
1995,334250,940475
1996,334255,869266
1997,334266,941061
1998,334269,1176111
1999,334305,963383
2000,334336,841488
2001,334341,869472
2002,334352,1122972
2003,334352,1123575
2004,334355,1123488
2005,334358,861058
2006,334372,1016430
2007,334416,940375
2008,334433,895716
2009,334472,841469
2010,334483,1120733
2011,334486,844550
2012,334486,867877
2013,334491,996225
2014,334500,905055
2015,334500,1122586
2016,334502,821983
2017,334502,888183
2018,334508,906550
2019,334511,795611
2020,334511,869966
2021,334516,811255
2022,334538,910072
2023,334561,1024888
2024,334597,944152
2025,334613,869088
2026,334636,1176783
2027,334661,942883
2028,334666,820166
2029,334666,969180
2030,334669,1176972
2031,334672,995241
2032,334705,825047
2033,334705,952136
2034,334750,804866
2035,334763,1008552
2036,334819,897280
2037,334916,808558
2038,334933,1123572
2039,334936,1171475
2040,334938,849138
2041,334950,903197
2042,334955,884272
2043,334966,812794
2044,334966,818922
2045,335005,1177422
2046,335016,819652
2047,335016,1176616
2048,335044,818691
2049,335058,1020086
2050,335086,946161
2051,335086,966119
2052,335091,1118983
2053,335127,963922
2054,335172,820758
2055,335177,818441
2056,335180,899205
2057,335200,964836
2058,335205,868025
2059,335213,798788
2060,335213,843538
2061,335225,1177066
2062,335252,914358
2063,335261,953155
2064,335308,805722
2065,335308,819450
2066,335311,1119419
2067,335316,811233
2068,335358,869972
2069,335377,852533
2070,335377,924697
2071,335380,867072
2072,335386,1121852
2073,335400,891241
2074,335405,892669
2075,335422,1177822
2076,335441,842338
2077,335452,1055716
2078,335461,957255
2079,335480,865444
2080,335508,790416
2081,335508,818041
2082,335519,947808
2083,335538,828961
2084,335552,890847
2085,335575,807147
2086,335588,978483
2087,335602,817197
2088,335605,1171572
2089,335613,969108
2090,335633,880813
2091,335636,818080
2092,335655,813036
2093,335669,845811
2094,335700,868963
2095,335716,1160763
2096,335725,844133
2097,335750,838938
2098,335755,831825
2099,335772,961780
2100,335772,962730
2101,335777,1018547
2102,335805,1122366
2103,335808,799891
2104,335830,843394
2105,335833,867727
2106,335833,959097
2107,335844,928341
2108,335861,862861
2109,335869,845425
2110,335869,879844
2111,335872,1023775
2112,335908,864908
2113,335938,1123022
2114,335941,992600
2115,335955,834680
2116,335955,986252
2117,335966,838602
2118,335975,1122711
2119,335991,797444
2120,335991,963663
2121,336000,1176711
2122,336008,869561
2123,336016,907736
2124,336047,867938
2125,336058,789733
2126,336063,843352
2127,336075,886502
2128,336077,927400
2129,336080,803513
2130,336086,912066
2131,336102,964105
2132,336102,1145955
2133,336105,950525
2134,336105,1145730
2135,336125,920644
2136,336125,1177119
2137,336130,859611
2138,336130,1123238
2139,336141,858350
2140,336155,811022
2141,336188,838675
2142,336188,1179280
2143,336197,866088
2144,336205,869713
2145,336213,858441
2146,336219,843691
2147,336258,836125
2148,336258,1176927
2149,336261,859188
2150,336288,913994
2151,336288,917908
2152,336288,919313
2153,336305,1123325
2154,336330,897111
2155,336355,966086
2156,336358,972225
2157,336386,1173430
2158,336411,1179177
2159,336416,1058766
2160,336416,1172900
2161,336447,843258
2162,336455,859125
2163,336488,855875
2164,336516,973761
2165,336522,813613
2166,336533,844494
2167,336561,837183
2168,336561,969066
2169,336597,858316
2170,336597,876000
2171,336600,844102
2172,336600,868127
2173,336600,1012375
2174,336602,1179983
2175,336608,955552
2176,336613,952663
2177,336613,953855
2178,336647,791027
2179,336663,1016825
2180,336669,935913
2181,336675,798308
2182,336675,840177
2183,336694,1178222
2184,336705,1015347
2185,336741,941311
2186,336741,1013872
2187,336772,863966
2188,336794,844394
2189,336802,1161730
2190,336833,789986
2191,336844,878308
2192,336861,864750
2193,336888,788869
2194,336888,1019977
2195,336938,817672
2196,336950,802111
2197,336986,858397
2198,337038,907263
2199,337066,840316
2200,337072,842719
2201,337091,1171963
2202,337091,1179527
2203,337122,841052
2204,337133,873886
2205,337205,1162147
2206,337211,851455
2207,337213,1163875
2208,337244,926155
2209,337258,905513
2210,337286,870902
2211,337305,872844
2212,337319,849191
2213,337366,827394
2214,337369,850325
2215,337372,1018361
2216,337380,810980
2217,337397,1164119
2218,337413,1181038
2219,337430,1171083
2220,337444,852880
2221,337444,861558
2222,337455,1178669
2223,337458,1171741
2224,337458,1178252
2225,337475,1169711
2226,337480,868086
2227,337488,843880
2228,337519,858113
2229,337536,794477
2230,337547,842675
2231,337555,965363
2232,337569,881088
2233,337569,1183530
2234,337591,966691
2235,337591,1180058
2236,337597,871833
2237,337669,1181883
2238,337688,898083
2239,337713,842672
2240,337733,868138
2241,337738,1179405
2242,337747,842963
2243,337750,864716
2244,337786,907213
2245,337788,924916
2246,337797,1164644
2247,337802,843361
2248,337825,1172277
2249,337833,860025
2250,337838,1169577
2251,337855,1180841
2252,337866,977255
2253,337877,1178522
2254,337877,1183572
2255,337894,819297
2256,337897,842641
2257,337902,843061
2258,337913,908569
2259,337922,824791
2260,337922,1183141
2261,337936,842061
2262,337938,846605
2263,337947,837133
2264,338005,1183891
2265,338013,1171450
2266,338025,851886
2267,338025,933808
2268,338025,1179922
2269,338030,1180716
2270,338080,841702
2271,338094,842397
2272,338094,905263
2273,338111,1021633
2274,338125,846344
2275,338136,857613
2276,338136,924127
2277,338141,868094
2278,338144,1178122
2279,338161,986947
2280,338169,811011
2281,338169,1180363
2282,338172,981950
2283,338177,794494
2284,338180,867427
2285,338186,845825
2286,338200,1163894
2287,338247,870861
2288,338250,885436
2289,338302,1165444
2290,338311,872775
2291,338313,1180719
2292,338313,1182811
2293,338319,818011
2294,338322,1018425
2295,338333,1119500
2296,338352,1179136
2297,338358,790480
2298,338358,1183397
2299,338369,1099636
2300,338388,839008
2301,338388,907261
2302,338452,816619
2303,338463,1180458
2304,338491,1183875
2305,338530,965022
2306,338533,910277
2307,338536,1181330
2308,338544,842172
2309,338552,893113
2310,338555,892844
2311,338572,840200
2312,338575,1154863
2313,338594,846838
2314,338622,1183986
2315,338627,834088
2316,338650,843366
2317,338658,1180822
2318,338675,827413
2319,338675,1179972
2320,338694,1015969
2321,338702,1179244
2322,338708,797555
2323,338722,1178694
2324,338752,1175655
2325,338755,847622
2326,338755,891772
2327,338766,806930
2328,338780,907272
2329,338780,1175200
2330,338816,1181161
2331,338838,845144
2332,338847,1184100
2333,338869,914916
2334,338883,1183080
2335,338886,1178122
2336,338894,1181588
2337,338900,841430
2338,338905,800186
2339,338916,875261
2340,338919,842988
2341,338955,948261
2342,338958,1182191
2343,338966,979361
2344,338980,842833
2345,338983,889991
2346,339016,881344
2347,339022,1180808
2348,339055,914988
2349,339077,815475
2350,339102,811047
2351,339108,811358
2352,339133,822936
2353,339136,984930
2354,339163,815136
2355,339163,845447
2356,339163,1183516
2357,339166,928480
2358,339166,1178991
2359,339172,1023244
2360,339172,1180111
2361,339175,797441
2362,339191,1184155
2363,339202,803416
2364,339202,1172777
2365,339208,931538
2366,339213,780205
2367,339236,848408
2368,339241,843786
2369,339244,860225
2370,339255,1168755
2371,339288,878172
2372,339294,1169763
2373,339302,1182105
2374,339319,1179452
2375,339344,964283
2376,339352,799327
2377,339369,971163
2378,339380,1183516
2379,339383,943569
2380,339397,862016
2381,339400,1172427
2382,339400,1181316
2383,339411,842136
2384,339427,918433
2385,339441,909450
2386,339455,938469
2387,339461,843347
2388,339472,903441
2389,339472,1180844
2390,339480,864727
2391,339491,835347
2392,339508,907677
2393,339513,986683
2394,339533,1173952
2395,339547,860419
2396,339561,839880
2397,339583,921900
2398,339605,1181844
2399,339608,833780
2400,339608,1179497
2401,339608,1180408
2402,339611,1165008
2403,339616,1183522
2404,339650,835966
2405,339652,1181505
2406,339655,810741
2407,339655,879147
2408,339669,832783
2409,339672,941683
2410,339680,1182241
